sample	seedcat	seed	cof	site	mus	bar	obs	rumbo	rumbcat	pool	abseed	abper	obs1	obs2	obs3	obs4	or1	or2	or3	or4	or5	long	alt	potseed	potmus	potper	pendiente
1056	2	25	15052	31	0	40	1	15	2	15	4	3	1	0	0	0	0	1	0	0	0	14	2.56	13.5	12.5	15	0.96
1057	1	5	15052	31	0	10	1	15	2	15	4	3	1	0	0	0	0	1	0	0	0	14.5	3.04	13.5	12.5	15	0.96
1058	1	0	15052	31	0	5	1	15	2	15	4	3	1	0	0	0	0	1	0	0	0	15	3.52	13.5	12.5	15	0.96
1059	1	0	15052	31	0	30	1	15	2	15	4	3	1	0	0	0	0	1	0	0	0	15.5	4	13.5	12.5	15	0.96
1060	1	0	15052	31	0	25	1	15	2	15	4	3	1	0	0	0	0	1	0	0	0	16	4.48	13.5	12.5	15	0.96
1061	1	0	15016	32	0	0	1	217	4	15	3	3	1	0	0	0	0	0	0	1	0	0	0.58	10.5	8.5	2	0.14
1062	1	0	15016	32	0	0	1	217	4	15	3	3	1	0	0	0	0	0	0	1	0	0.5	0.65	10.5	8.5	2	0.14
1063	1	0	15016	32	0	0	1	217	4	15	3	3	1	0	0	0	0	0	0	1	0	1	0.72	10.5	8.5	2	0.14
1064	1	0	15016	32	0	0	1	217	4	15	3	3	1	0	0	0	0	0	0	1	0	1.5	0.79	10.5	8.5	2	0.16
1065	1	0	15016	32	0	0	1	217	4	15	3	3	1	0	0	0	0	0	0	1	0	2	0.87	10.5	8.5	2	0.14
1066	1	0	15016	32	0	0	1	217	4	15	3	3	1	0	0	0	0	0	0	1	0	2.5	0.94	10.5	8.5	2	0.14
1067	1	0	15016	32	0	0	1	217	4	15	3	3	1	0	0	0	0	0	0	1	0	3	1.01	10.5	8.5	2	0.14
1068	1	0	15016	32	0	0	1	217	4	15	3	3	1	0	0	0	0	0	0	1	0	3.5	1.08	10.5	8.5	2	0.14
1069	1	0	15016	32	0	0	1	217	4	15	3	3	1	0	0	0	0	0	0	1	0	4	1.15	10.5	8.5	2	0.14
1070	1	0	15016	32	0	0	3	217	4	15	3	3	0	0	1	0	0	0	0	1	0	4.5	1.22	10.5	8.5	2	0.14
1071	1	0	15016	32	0	0	1	217	4	15	3	3	1	0	0	0	0	0	0	1	0	5	1.29	10.5	8.5	2	0.16
1072	1	0	15016	32	0	0	2	217	4	15	3	3	0	1	0	0	0	0	0	1	0	5.5	1.37	10.5	8.5	2	0.14
1073	1	0	15016	32	0	5	1	217	4	15	3	3	1	0	0	0	0	0	0	1	0	6	1.44	10.5	8.5	2	0.14
1074	1	5	15016	32	0	0	1	217	4	15	3	3	1	0	0	0	0	0	0	1	0	6.5	1.51	10.5	8.5	2	0.14
1075	1	5	15016	32	0	0	1	217	4	15	3	3	1	0	0	0	0	0	0	1	0	7	1.58	10.5	8.5	2	0.14
1076	1	5	15016	32	0	0	1	217	4	15	3	3	1	0	0	0	0	0	0	1	0	7.5	1.65	10.5	8.5	2	0.14
1077	1	5	15016	32	0	0	1	217	4	15	3	3	1	0	0	0	0	0	0	1	0	8	1.72	10.5	8.5	2	0.14
1078	1	5	15016	32	0	0	1	217	4	15	3	3	1	0	0	0	0	0	0	1	0	8.5	1.79	10.5	8.5	2	0.16
1079	1	5	15016	32	0	0	1	217	4	15	3	3	1	0	0	0	0	0	0	1	0	9	1.87	10.5	8.5	2	0.14
1080	1	5	15016	32	0	0	1	217	4	15	3	3	1	0	0	0	0	0	0	1	0	9.5	1.94	10.5	8.5	2	0.14
1081	1	5	15016	32	0	0	1	217	4	15	3	3	1	0	0	0	0	0	0	1	0	10	2.01	10.5	8.5	2	0.14
1082	2	15	15016	32	5	0	1	217	4	15	3	3	1	0	0	0	0	0	0	1	0	10.5	2.08	10.5	8.5	2	0.14
1083	2	10	15016	32	5	0	4	217	4	15	3	3	0	0	0	1	0	0	0	1	0	11	2.15	10.5	8.5	2	0.14
1084	3	30	15016	32	10	0	1	217	4	15	3	3	1	0	0	0	0	0	0	1	0	11.5	2.22	10.5	8.5	2	0.14
1085	1	5	15016	32	5	0	2	217	4	15	3	3	0	1	0	0	0	0	0	1	0	12	2.29	10.5	8.5	2	0.16
1086	1	5	15016	32	0	0	2	217	4	15	3	3	0	1	0	0	0	0	0	1	0	12.5	2.37	10.5	8.5	2	0.14
1087	1	5	15016	32	5	0	2	217	4	15	3	3	0	1	0	0	0	0	0	1	0	13	2.44	10.5	8.5	2	0.14
1088	1	5	15016	32	10	0	2	217	4	15	3	3	0	1	0	0	0	0	0	1	0	13.5	2.51	10.5	8.5	2	0.14
1089	1	1	15016	32	0	0	1	217	4	15	3	3	1	0	0	0	0	0	0	1	0	14	2.58	10.5	8.5	2	0.14
1090	1	5	15016	32	0	0	1	217	4	15	3	3	1	0	0	0	0	0	0	1	0	14.5	2.65	10.5	8.5	2	0.14
1091	2	15	15016	32	5	0	1	217	4	15	3	3	1	0	0	0	0	0	0	1	0	15	2.72	10.5	8.5	2	0.14
1092	1	0	15016	32	1	0	3	217	4	15	3	3	0	0	1	0	0	0	0	1	0	15.5	2.79	10.5	8.5	2	0.16
1093	1	1	15016	32	0	0	1	217	4	15	3	3	1	0	0	0	0	0	0	1	0	16	2.87	10.5	8.5	2	0.14
1094	1	1	15016	32	0	0	1	217	4	15	3	3	1	0	0	0	0	0	0	1	0	16.5	2.94	10.5	8.5	2	0.14
1095	1	0	15016	32	0	0	1	217	4	15	3	3	1	0	0	0	0	0	0	1	0	17	3.01	10.5	8.5	2	0.14
1096	1	0	15016	32	0	0	1	217	4	15	3	3	1	0	0	0	0	0	0	1	0	17.5	3.08	10.5	8.5	2	0.14
1097	1	0	15016	33	0	0	1	234	4	20	3	4	1	0	0	0	0	0	0	1	0	0	0.58	14	12.5	12	0.42
1098	1	0	15016	33	0	0	1	234	4	20	3	4	1	0	0	0	0	0	0	1	0	0.5	0.79	14	12.5	12	0.40
1099	1	0	15016	33	0	0	1	234	4	20	3	4	1	0	0	0	0	0	0	1	0	1	0.99	14	12.5	12	0.42
1100	1	0	15016	33	0	0	3	234	4	20	3	4	0	0	1	0	0	0	0	1	0	1.5	1.2	14	12.5	12	0.06
1101	1	5	15016	33	0	0	3	234	4	20	3	4	0	0	1	0	0	0	0	1	0	2	1.23	14	12.5	12	0.06
1102	2	10	15016	33	0	5	3	234	4	20	3	4	0	0	1	0	0	0	0	1	0	2.5	1.26	14	12.5	12	0.06
1103	1	0	15016	33	0	0	4	234	4	20	3	4	0	0	0	1	0	0	0	1	0	3	1.29	14	12.5	12	0.06
1104	2	15	15016	33	10	0	1	234	4	20	3	4	1	0	0	0	0	0	0	1	0	3.5	1.32	14	12.5	12	0.06
1105	2	15	15016	33	0	0	1	234	4	20	3	4	1	0	0	0	0	0	0	1	0	4	1.35	14	12.5	12	0.06
1106	1	5	15016	33	0	0	3	234	4	20	3	4	0	0	1	0	0	0	0	1	0	4.5	1.38	14	12.5	12	0.08
1107	1	5	15016	33	5	0	3	234	4	20	3	4	0	0	1	0	0	0	0	1	0	5	1.42	14	12.5	12	0.06
1108	2	15	15016	33	15	5	3	234	4	20	3	4	0	0	1	0	0	0	0	1	0	5.5	1.45	14	12.5	12	0.06
1109	2	25	15016	33	5	10	1	234	4	20	3	4	1	0	0	0	0	0	0	1	0	6	1.48	14	12.5	12	0.06
1110	1	5	15016	33	0	0	3	234	4	20	3	4	0	0	1	0	0	0	0	1	0	6.5	1.51	14	12.5	12	0.06
1111	1	1	15016	33	5	5	3	234	4	20	3	4	0	0	1	0	0	0	0	1	0	7	1.54	14	12.5	12	0.06
1112	2	10	15016	33	0	5	3	234	4	20	3	4	0	0	1	0	0	0	0	1	0	7.5	1.57	14	12.5	12	0.06
1113	1	5	15016	33	0	0	3	234	4	20	3	4	0	0	1	0	0	0	0	1	0	8	1.6	14	12.5	12	-0.90
1114	1	5	15016	33	0	0	1	234	4	20	3	4	1	0	0	0	0	0	0	1	0	8.5	1.15	14	12.5	12	-0.90
1115	1	0	15016	33	0	0	2	234	4	20	3	4	0	1	0	0	0	0	0	1	0	9	0.7	14	12.5	12	0.60
1116	1	5	15016	33	0	0	1	234	4	20	3	4	1	0	0	0	0	0	0	1	0	9.5	1	14	12.5	12	0.60
1117	2	20	15016	33	0	0	3	234	4	20	3	4	0	0	1	0	0	0	0	1	0	10	1.3	14	12.5	12	0.60
1118	1	5	15016	33	1	0	3	234	4	20	3	4	0	0	1	0	0	0	0	1	0	10.5	1.6	14	12.5	12	0.60
1119	1	0	15016	33	0	0	1	234	4	20	3	4	1	0	0	0	0	0	0	1	0	11	1.9	14	12.5	12	-0.20
1120	1	5	15016	33	5	0	3	234	4	20	3	4	0	0	1	0	0	0	0	1	0	11.5	1.8	14	12.5	12	-0.20
1121	2	10	15016	33	15	0	3	234	4	20	3	4	0	0	1	0	0	0	0	1	0	12	1.7	14	12.5	12	-0.20
1122	1	0	15016	33	10	0	4	234	4	20	3	4	0	0	0	1	0	0	0	1	0	12.5	1.6	14	12.5	12	0.44
1123	1	0	15016	33	0	0	2	234	4	20	3	4	0	1	0	0	0	0	0	1	0	13	1.82	14	12.5	12	0.42
1124	1	5	15016	33	5	0	1	234	4	20	3	4	1	0	0	0	0	0	0	1	0	13.5	2.03	14	12.5	12	0.44
1125	1	0	15016	33	0	0	1	234	4	20	3	4	1	0	0	0	0	0	0	1	0	14	2.25	14	12.5	12	0.44
1126	2	10	15016	33	0	0	1	234	4	20	3	4	1	0	0	0	0	0	0	1	0	14.5	2.47	14	12.5	12	0.42
1127	1	5	15016	33	0	0	1	234	4	20	3	4	1	0	0	0	0	0	0	1	0	15	2.68	14	12.5	12	0.44
1128	1	5	15016	33	0	0	1	234	4	20	3	4	1	0	0	0	0	0	0	1	0	15.5	2.9	14	12.5	12	0.44
1129	1	0	15016	34	0	0	1	283	5	20	4	3	1	0	0	0	0	0	0	0	1	0	0.58	12	11	10	0.18
1130	1	0	15016	34	0	0	1	283	5	20	4	3	1	0	0	0	0	0	0	0	1	0.5	0.67	12	11	10	0.18
1131	1	5	15016	34	0	0	1	283	5	20	4	3	1	0	0	0	0	0	0	0	1	1	0.76	12	11	10	0.18
1132	1	5	15016	34	0	0	1	283	5	20	4	3	1	0	0	0	0	0	0	0	1	1.5	0.85	12	11	10	0.18
1133	1	5	15016	34	0	0	1	283	5	20	4	3	1	0	0	0	0	0	0	0	1	2	0.94	12	11	10	0.18
1134	1	0	15016	34	15	5	3	283	5	20	4	3	0	0	1	0	0	0	0	0	1	2.5	1.03	12	11	10	0.18
1135	1	5	15016	34	0	0	1	283	5	20	4	3	1	0	0	0	0	0	0	0	1	3	1.12	12	11	10	0.18
1136	1	5	15016	34	0	0	3	283	5	20	4	3	0	0	1	0	0	0	0	0	1	3.5	1.21	12	11	10	0.18
1137	1	5	15016	34	0	0	4	283	5	20	4	3	0	0	0	1	0	0	0	0	1	4	1.3	12	11	10	0.18
1138	2	15	15016	34	5	0	3	283	5	20	4	3	0	0	1	0	0	0	0	0	1	4.5	1.39	12	11	10	0.18
1139	1	0	15016	34	0	0	3	283	5	20	4	3	0	0	1	0	0	0	0	0	1	5	1.48	12	11	10	0.18
1140	1	5	15016	34	0	0	3	283	5	20	4	3	0	0	1	0	0	0	0	0	1	5.5	1.57	12	11	10	0.18
1141	2	15	15016	34	0	1	1	283	5	20	4	3	1	0	0	0	0	0	0	0	1	6	1.66	12	11	10	0.18
1142	3	30	15016	34	5	5	3	283	5	20	4	3	0	0	1	0	0	0	0	0	1	6.5	1.75	12	11	10	0.18
1143	2	20	15016	34	5	10	3	283	5	20	4	3	0	0	1	0	0	0	0	0	1	7	1.84	12	11	10	0.18
1144	2	10	15016	34	10	20	3	283	5	20	4	3	0	0	1	0	0	0	0	0	1	7.5	1.93	12	11	10	0.18
1145	2	10	15016	34	10	5	3	283	5	20	4	3	0	0	1	0	0	0	0	0	1	8	2.02	12	11	10	0.18
1146	2	15	15016	34	30	0	1	283	5	20	4	3	1	0	0	0	0	0	0	0	1	8.5	2.11	12	11	10	0.18
1147	2	10	15016	34	15	0	4	283	5	20	4	3	0	0	0	1	0	0	0	0	1	9	2.2	12	11	10	0.18
1148	2	25	15016	34	15	10	3	283	5	20	4	3	0	0	1	0	0	0	0	0	1	9.5	2.29	12	11	10	0.18
1149	2	10	15016	34	10	10	3	283	5	20	4	3	0	0	1	0	0	0	0	0	1	10	2.38	12	11	10	0.46
1150	2	25	15016	34	5	15	1	283	5	20	4	3	1	0	0	0	0	0	0	0	1	10.5	2.61	12	11	10	0.46
1151	2	20	15016	34	5	0	1	283	5	20	4	3	1	0	0	0	0	0	0	0	1	11	2.84	12	11	10	0.46
1152	1	5	15016	34	0	0	1	283	5	20	4	3	1	0	0	0	0	0	0	0	1	11.5	3.07	12	11	10	0.44
1153	2	10	15016	34	0	0	1	283	5	20	4	3	1	0	0	0	0	0	0	0	1	12	3.29	12	11	10	0.46
1154	2	10	15016	34	5	5	1	283	5	20	4	3	1	0	0	0	0	0	0	0	1	12.5	3.52	12	11	10	0.46
1155	1	5	15016	34	0	0	1	283	5	20	4	3	1	0	0	0	0	0	0	0	1	13	3.75	12	11	10	0.46
1156	1	0	15016	34	0	0	1	283	5	20	4	3	1	0	0	0	0	0	0	0	1	13.5	3.98	12	11	10	0.46
1157	1	0	15016	35	0	0	1	333	5	20	4	3.5	1	0	0	0	0	0	0	0	1	0	0.64	20	20	19.5	0.80
1158	1	0	15016	35	0	0	1	333	5	20	4	3.5	1	0	0	0	0	0	0	0	1	0.5	1.04	20	20	19.5	0.80
1159	1	0	15016	35	0	0	1	333	5	20	4	3.5	1	0	0	0	0	0	0	0	1	1	1.44	20	20	19.5	0.80
1160	2	10	15016	35	10	5	1	333	5	20	4	3.5	1	0	0	0	0	0	0	0	1	1.5	1.84	20	20	19.5	0.54
1161	2	10	15016	35	5	5	3	333	5	20	4	3.5	0	0	1	0	0	0	0	0	1	2	2.11	20	20	19.5	0.52
1162	2	10	15016	35	0	5	1	333	5	20	4	3.5	1	0	0	0	0	0	0	0	1	2.5	2.37	20	20	19.5	0.54
1163	2	15	15016	35	0	15	3	333	5	20	4	3.5	0	0	1	0	0	0	0	0	1	3	2.64	20	20	19.5	0.30
1164	2	15	15016	35	0	10	1	333	5	20	4	3.5	1	0	0	0	0	0	0	0	1	3.5	2.79	20	20	19.5	0.30
1165	2	20	15016	35	5	15	3	333	5	20	4	3.5	0	0	1	0	0	0	0	0	1	4	2.94	20	20	19.5	0.30
1166	1	1	15016	35	0	15	1	333	5	20	4	3.5	1	0	0	0	0	0	0	0	1	4.5	3.09	20	20	19.5	0.30
1167	1	1	15016	35	0	20	3	333	5	20	4	3.5	0	0	1	0	0	0	0	0	1	5	3.24	20	20	19.5	0.26
1168	1	0	15016	35	0	30	3	333	5	20	4	3.5	0	0	1	0	0	0	0	0	1	5.5	3.37	20	20	19.5	0.28
1169	2	10	15016	35	5	10	1	333	5	20	4	3.5	1	0	0	0	0	0	0	0	1	6	3.51	20	20	19.5	0.26
1170	2	20	15016	35	5	0	1	333	5	20	4	3.5	1	0	0	0	0	0	0	0	1	6.5	3.64	20	20	19.5	0.26
1171	2	10	15016	35	0	5	1	333	5	20	4	3.5	1	0	0	0	0	0	0	0	1	7	3.77	20	20	19.5	0.28
1172	2	15	15016	35	5	5	1	333	5	20	4	3.5	1	0	0	0	0	0	0	0	1	7.5	3.91	20	20	19.5	0.26
1173	1	5	15016	35	10	10	4	333	5	20	4	3.5	0	0	0	1	0	0	0	0	1	8	4.04	20	20	19.5	-0.08
1174	2	10	15016	35	20	1	3	333	5	20	4	3.5	0	0	1	0	0	0	0	0	1	8.5	4	20	20	19.5	-0.10
1175	2	15	15016	35	0	0	1	333	5	20	4	3.5	1	0	0	0	0	0	0	0	1	9	3.95	20	20	19.5	-0.08
1176	2	15	15016	35	15	5	1	333	5	20	4	3.5	1	0	0	0	0	0	0	0	1	9.5	3.91	20	20	19.5	-0.10
1177	1	5	15016	35	0	5	1	333	5	20	4	3.5	1	0	0	0	0	0	0	0	1	10	3.86	20	20	19.5	-0.08
1178	2	10	15016	35	15	5	2	333	5	20	4	3.5	0	1	0	0	0	0	0	0	1	10.5	3.82	20	20	19.5	-0.10
1179	2	10	15016	35	20	10	3	333	5	20	4	3.5	0	0	1	0	0	0	0	0	1	11	3.77	20	20	19.5	-0.08
1180	1	5	15016	35	5	10	3	333	5	20	4	3.5	0	0	1	0	0	0	0	0	1	11.5	3.73	20	20	19.5	-0.10
1181	2	10	15016	35	5	0	1	333	5	20	4	3.5	1	0	0	0	0	0	0	0	1	12	3.68	20	20	19.5	-0.08
1182	2	15	15016	35	10	5	4	333	5	20	4	3.5	0	0	0	1	0	0	0	0	1	12.5	3.64	20	20	19.5	-0.16
1183	2	10	15016	35	25	10	3	333	5	20	4	3.5	0	0	1	0	0	0	0	0	1	13	3.56	20	20	19.5	-0.18
1184	2	10	15016	35	5	5	1	333	5	20	4	3.5	1	0	0	0	0	0	0	0	1	13.5	3.47	20	20	19.5	-0.16
1185	1	5	15016	35	15	5	2	333	5	20	4	3.5	0	1	0	0	0	0	0	0	1	14	3.39	20	20	19.5	-0.16
